0,queryCost,latitude,longitude,resolvedAddress,address,timezone,tzoffset,description,days,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,datetime,datetimeEpoch,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions,icon,stations,source
227,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-23,1634922000,89.0,75.1,80.8,98.2,75.1,84.6,74.4,81.8,0.34,71.4,,['rain'],0.0,0.0,10.3,6.3,147.3,1010.3,44.7,15.0,260.0,22.3,7.0,60.0,05:43:00,1634942580,17:32:14,1634985134,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,10:00:00,1634958000,86.4,95.5,68.6,75.1,0.01,52.4,0.0,0.0,,2.5,1.8,115.3,1011.0,15.0,37.6,620.3,2.2,6.0,30.0,"Rain, Partially cloudy",rain,,fcst
228,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-23,1634922000,89.0,75.1,80.8,98.2,75.1,84.6,74.4,81.8,0.34,71.4,,['rain'],0.0,0.0,10.3,6.3,147.3,1010.3,44.7,15.0,260.0,22.3,7.0,60.0,05:43:00,1634942580,17:32:14,1634985134,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,11:00:00,1634961600,87.7,96.9,65.1,74.8,0.01,52.4,0.0,0.0,,3.1,1.8,107.3,1010.0,15.0,63.5,671.7,2.4,7.0,30.0,"Rain, Partially cloudy",rain,,fcst
229,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-23,1634922000,89.0,75.1,80.8,98.2,75.1,84.6,74.4,81.8,0.34,71.4,,['rain'],0.0,0.0,10.3,6.3,147.3,1010.3,44.7,15.0,260.0,22.3,7.0,60.0,05:43:00,1634942580,17:32:14,1634985134,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,12:00:00,1634965200,89.0,98.2,61.7,74.6,0.01,52.4,0.0,0.0,['rain'],3.6,1.8,99.3,1009.0,15.0,89.5,723.0,2.6,7.0,30.0,"Rain, Partially cloudy",rain,,fcst
230,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-23,1634922000,89.0,75.1,80.8,98.2,75.1,84.6,74.4,81.8,0.34,71.4,,['rain'],0.0,0.0,10.3,6.3,147.3,1010.3,44.7,15.0,260.0,22.3,7.0,60.0,05:43:00,1634942580,17:32:14,1634985134,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,13:00:00,1634968800,88.6,98.2,63.3,74.9,0.02,71.4,0.0,0.0,,3.4,2.3,136.4,1008.7,15.0,64.4,645.7,2.3,6.0,30.0,"Rain, Partially cloudy",rain,,fcst
231,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-23,1634922000,89.0,75.1,80.8,98.2,75.1,84.6,74.4,81.8,0.34,71.4,,['rain'],0.0,0.0,10.3,6.3,147.3,1010.3,44.7,15.0,260.0,22.3,7.0,60.0,05:43:00,1634942580,17:32:14,1634985134,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,14:00:00,1634972400,88.2,98.1,64.9,75.2,0.02,71.4,0.0,0.0,,3.3,2.8,173.4,1008.3,15.0,39.4,568.3,2.0,6.0,30.0,"Rain, Partially cloudy",rain,,fcst
232,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-23,1634922000,89.0,75.1,80.8,98.2,75.1,84.6,74.4,81.8,0.34,71.4,,['rain'],0.0,0.0,10.3,6.3,147.3,1010.3,44.7,15.0,260.0,22.3,7.0,60.0,05:43:00,1634942580,17:32:14,1634985134,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,15:00:00,1634976000,87.9,98.1,66.5,75.5,0.02,71.4,0.0,0.0,['rain'],3.1,3.4,210.5,1008.0,15.0,14.3,491.0,1.8,5.0,60.0,Rain,rain,,fcst
233,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-23,1634922000,89.0,75.1,80.8,98.2,75.1,84.6,74.4,81.8,0.34,71.4,,['rain'],0.0,0.0,10.3,6.3,147.3,1010.3,44.7,15.0,260.0,22.3,7.0,60.0,05:43:00,1634942580,17:32:14,1634985134,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,16:00:00,1634979600,84.8,93.6,73.5,75.2,0.03,71.4,0.0,0.0,,5.5,4.3,196.6,1008.7,15.0,42.9,419.7,1.5,4.0,30.0,"Rain, Partially cloudy",rain,,fcst
234,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-23,1634922000,89.0,75.1,80.8,98.2,75.1,84.6,74.4,81.8,0.34,71.4,,['rain'],0.0,0.0,10.3,6.3,147.3,1010.3,44.7,15.0,260.0,22.3,7.0,60.0,05:43:00,1634942580,17:32:14,1634985134,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,17:00:00,1634983200,81.8,88.4,80.5,75.0,0.03,71.4,0.0,0.0,,7.9,5.3,182.6,1009.3,15.0,71.4,348.3,1.3,3.0,30.0,"Rain, Partially cloudy",rain,,fcst
235,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-23,1634922000,89.0,75.1,80.8,98.2,75.1,84.6,74.4,81.8,0.34,71.4,,['rain'],0.0,0.0,10.3,6.3,147.3,1010.3,44.7,15.0,260.0,22.3,7.0,60.0,05:43:00,1634942580,17:32:14,1634985134,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,18:00:00,1634986800,78.7,78.7,87.5,74.7,0.03,71.4,0.0,0.0,,10.3,6.3,168.7,1010.0,15.0,100.0,277.0,1.0,3.0,30.0,"Rain, Overcast",rain,,fcst
236,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-23,1634922000,89.0,75.1,80.8,98.2,75.1,84.6,74.4,81.8,0.34,71.4,,['rain'],0.0,0.0,10.3,6.3,147.3,1010.3,44.7,15.0,260.0,22.3,7.0,60.0,05:43:00,1634942580,17:32:14,1634985134,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,19:00:00,1634990400,78.1,78.1,89.0,74.6,0.04,57.0,0.0,0.0,,8.2,5.4,177.9,1010.7,15.0,100.0,184.7,0.7,2.0,30.0,"Rain, Overcast",rain,,fcst
237,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-23,1634922000,89.0,75.1,80.8,98.2,75.1,84.6,74.4,81.8,0.34,71.4,,['rain'],0.0,0.0,10.3,6.3,147.3,1010.3,44.7,15.0,260.0,22.3,7.0,60.0,05:43:00,1634942580,17:32:14,1634985134,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,20:00:00,1634994000,77.4,77.4,90.5,74.5,0.04,57.0,0.0,0.0,,6.1,4.5,187.1,1011.3,15.0,100.0,92.3,0.3,1.0,10.0,"Rain, Overcast",rain,,fcst
238,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-23,1634922000,89.0,75.1,80.8,98.2,75.1,84.6,74.4,81.8,0.34,71.4,,['rain'],0.0,0.0,10.3,6.3,147.3,1010.3,44.7,15.0,260.0,22.3,7.0,60.0,05:43:00,1634942580,17:32:14,1634985134,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,21:00:00,1634997600,76.7,76.7,92.0,74.4,0.04,57.0,0.0,0.0,,4.0,3.6,196.3,1012.0,15.0,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,,fcst
239,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-23,1634922000,89.0,75.1,80.8,98.2,75.1,84.6,74.4,81.8,0.34,71.4,,['rain'],0.0,0.0,10.3,6.3,147.3,1010.3,44.7,15.0,260.0,22.3,7.0,60.0,05:43:00,1634942580,17:32:14,1634985134,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,22:00:00,1635001200,76.5,76.5,92.3,74.1,0.02,57.0,0.0,0.0,,3.2,2.7,238.0,1011.3,15.0,99.9,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,,fcst
240,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-23,1634922000,89.0,75.1,80.8,98.2,75.1,84.6,74.4,81.8,0.34,71.4,,['rain'],0.0,0.0,10.3,6.3,147.3,1010.3,44.7,15.0,260.0,22.3,7.0,60.0,05:43:00,1634942580,17:32:14,1634985134,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,23:00:00,1635004800,76.3,76.3,92.5,73.9,0.02,57.0,0.0,0.0,,2.4,1.8,279.6,1010.7,15.0,99.9,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,,fcst
241,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,00:00:00,1635008400,76.0,76.0,92.8,73.7,0.02,57.0,0.0,0.0,,1.6,0.9,321.3,1010.0,15.0,99.8,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,,fcst
242,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,01:00:00,1635012000,75.8,75.8,93.0,73.6,0.0,42.9,0.0,0.0,,2.3,1.7,216.2,1010.0,15.0,96.3,0.0,0.0,0.0,10.0,Overcast,cloudy,,fcst
243,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,02:00:00,1635015600,75.5,75.5,93.3,73.6,0.0,42.9,0.0,0.0,,3.1,2.5,111.2,1010.0,15.0,92.9,0.0,0.0,0.0,10.0,Overcast,cloudy,,fcst
244,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,03:00:00,1635019200,75.3,75.3,93.5,73.5,0.0,42.9,0.0,0.0,,3.8,3.4,6.1,1010.0,15.0,89.4,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,,fcst
245,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,04:00:00,1635022800,76.1,76.1,92.7,73.9,0.0,42.9,0.0,0.0,,5.8,4.4,6.9,1010.3,15.0,73.7,6.3,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,,fcst
246,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,05:00:00,1635026400,76.8,76.8,91.8,74.3,0.0,42.9,0.0,0.0,,7.8,5.4,7.6,1010.7,15.0,57.9,12.7,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,,fcst
247,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,06:00:00,1635030000,77.6,77.6,91.0,74.7,0.0,42.9,0.0,0.0,,9.8,6.5,8.4,1011.0,15.0,42.2,19.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,,fcst
248,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,07:00:00,1635033600,80.1,85.4,85.5,75.2,0.0,52.4,0.0,0.0,,8.8,6.3,113.5,1011.3,15.0,46.0,200.0,0.7,2.0,30.0,"Rain, Partially cloudy",rain,,fcst
249,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,08:00:00,1635037200,82.7,90.5,80.0,75.6,0.0,52.4,0.0,0.0,,7.8,6.2,218.6,1011.7,15.0,49.7,381.0,1.4,4.0,30.0,"Rain, Partially cloudy",rain,,fcst
250,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,09:00:00,1635040800,85.2,95.0,74.5,76.0,0.0,52.4,0.0,0.0,,6.7,6.0,323.7,1012.0,15.0,53.5,562.0,2.0,6.0,60.0,"Rain, Partially cloudy",rain,,fcst
251,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,10:00:00,1635044400,86.0,95.8,71.9,75.7,0.01,52.4,0.0,0.0,,6.1,5.6,321.5,1011.0,13.6,66.8,593.7,2.1,6.0,60.0,"Rain, Partially cloudy",rain,,fcst
252,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,11:00:00,1635048000,86.7,96.6,69.2,75.4,0.01,52.4,0.0,0.0,,5.5,5.1,319.2,1010.0,12.2,80.1,625.3,2.3,6.0,60.0,"Rain, Partially cloudy",rain,,fcst
253,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,12:00:00,1635051600,87.5,97.2,66.6,75.1,0.01,52.4,0.0,0.0,['rain'],4.9,4.7,317.0,1009.0,10.9,93.4,657.0,2.4,7.0,60.0,"Rain, Overcast",rain,,fcst
254,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,13:00:00,1635055200,87.4,97.2,67.1,75.2,0.02,81.0,0.0,0.0,,4.1,3.7,307.4,1008.3,12.2,84.5,591.7,2.1,6.0,60.0,"Rain, Partially cloudy",rain,,fcst
255,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,14:00:00,1635058800,87.3,97.1,67.5,75.4,0.02,81.0,0.0,0.0,,3.3,2.8,297.9,1007.7,13.6,75.5,526.3,1.9,5.0,60.0,"Rain, Partially cloudy",rain,,fcst
256,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,15:00:00,1635062400,87.2,97.0,68.0,75.5,0.02,81.0,0.0,0.0,,2.5,1.8,288.3,1007.0,15.0,66.6,461.0,1.7,5.0,60.0,"Rain, Partially cloudy",rain,,fcst
257,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,16:00:00,1635066000,84.4,93.0,75.0,75.4,0.14,81.0,0.0,0.0,,4.9,3.7,240.1,1007.3,10.7,77.7,394.7,1.4,4.0,30.0,"Rain, Partially cloudy",rain,,fcst
258,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,17:00:00,1635069600,81.5,88.1,82.0,75.2,0.14,81.0,0.0,0.0,,7.4,5.7,191.8,1007.7,6.4,88.9,328.3,1.2,3.0,30.0,"Rain, Partially cloudy",rain,,fcst
259,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,18:00:00,1635073200,78.7,78.7,89.0,75.1,0.14,81.0,0.0,0.0,['rain'],9.8,7.6,143.6,1008.0,2.2,100.0,262.0,0.9,3.0,30.0,"Rain, Overcast",rain,,fcst
260,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,19:00:00,1635076800,77.6,77.6,89.9,74.3,0.08,52.4,0.0,0.0,,10.4,7.5,174.0,1008.7,4.7,100.0,174.7,0.6,2.0,10.0,"Rain, Overcast",rain,,fcst
261,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,20:00:00,1635080400,76.4,76.4,90.9,73.4,0.08,52.4,0.0,0.0,,10.9,7.3,204.4,1009.3,7.1,100.0,87.3,0.3,1.0,10.0,"Rain, Overcast",rain,,fcst
262,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,21:00:00,1635084000,75.3,75.3,91.8,72.6,0.08,52.4,0.0,0.0,['rain'],11.4,7.2,234.8,1010.0,9.6,100.0,0.0,0.0,0.0,3.0,"Rain, Overcast",rain,,fcst
263,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,22:00:00,1635087600,75.0,75.0,91.7,72.3,0.01,52.4,0.0,0.0,,10.5,6.6,245.3,1009.7,10.6,100.0,0.0,0.0,0.0,3.0,"Rain, Overcast",rain,,fcst
264,1,10.762622,106.660172,"10.762622,106.660172","10.762622,106.660172",Asia/Ho_Chi_Minh,7.0,Similar temperatures continuing with a chance of rain multiple days.,2021-10-24,1635008400,87.5,74.7,80.3,97.2,74.7,84.3,74.4,83.3,0.79,81.0,,['rain'],0.0,0.0,11.4,7.6,203.1,1009.6,80.6,12.1,245.1,21.1,7.0,60.0,05:43:08,1635028988,17:31:50,1635071510,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,,fcst,23:00:00,1635091200,74.7,74.7,91.5,72.0,0.01,52.4,0.0,0.0,,9.6,6.1,255.8,1009.3,11.6,100.0,0.0,0.0,0.0,3.0,"Rain, Overcast",rain,,fcst
